"userid","mood","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
51,"smooth",0,0,0,0,0,0,1,0,0
51,"soft",0,0,0,0,0,0,0,0,0
52,"bored",0,0,0,0,0,0,0,0,0
52,"celebratory",0,0,0,0,1,0,0,0,0
52,"dancing",0,0,0,0,1,0,0,0,1
52,"deep",0,1,0,0,0,0,0,0,0
52,"dramatic",0,1,0,0,0,0,0,0,0
52,"driving",1,0,0,0,0,0,1,0,0
52,"elegant",0,0,0,1,0,1,0,0,0
52,"energetic",0,0,0,0,0,0,0,1,0
52,"fantastic",1,0,0,0,1,0,1,1,0
52,"festive",0,0,0,0,1,0,0,0,0
52,"free",0,1,0,0,1,0,1,1,1
52,"friendly",0,0,0,0,0,0,0,0,1
52,"gentle",0,0,0,0,0,0,0,0,0
52,"glorious",1,1,0,0,0,0,1,0,0
52,"good",1,0,0,0,1,1,1,0,1
52,"happy",1,0,0,0,0,1,1,1,1
52,"hot",0,0,0,0,0,0,0,1,0
52,"inspired",0,1,0,1,0,0,0,0,0
52,"interested",0,0,0,0,0,0,0,0,0
52,"joyful",0,0,0,0,1,0,0,0,0
52,"jumpy",0,0,0,0,1,0,0,0,0
52,"liked",,,,,,,,,
52,"loud",0,0,0,0,0,0,0,1,0
52,"moody",0,0,0,0,1,0,0,0,0
52,"motivational",1,0,0,0,0,0,0,1,0
52,"nocturnal",0,0,0,0,0,0,0,0,1
52,"peaceful",0,1,0,0,0,0,0,0,1
52,"playful",0,0,0,0,0,0,0,0,1
52,"powerful",0,1,0,0,0,0,0,1,1
52,"relaxed",0,0,0,0,0,1,0,0,0
52,"religious",0,1,0,0,0,0,0,0,0
52,"repetitive",0,0,0,0,0,0,0,0,0
52,"retro",0,0,0,0,0,1,0,0,0
52,"romantic",0,1,0,0,0,0,0,0,0
52,"satisfied",0,1,0,0,0,0,0,0,0
52,"sensual",0,0,0,0,0,0,0,1,0
52,"sentimental",0,1,0,1,0,0,0,0,0
52,"severe",0,1,0,0,0,0,0,0,0
52,"sexual",0,1,0,0,0,0,0,1,1
52,"sexy",0,0,0,0,0,0,0,0,1
52,"soft",0,1,0,0,0,0,0,0,0
52,"spiritual",0,1,0,0,0,0,0,0,0
52,"spontaneous",0,0,0,0,0,0,0,0,0
52,"tragic",0,1,0,0,0,0,0,0,0
53,"bitchy",0,0,0,1,0,0,0,0,0
53,"cool",0,0,0,0,0,0,1,0,0
53,"delighted",0,0,0,0,1,0,0,0,0
53,"encouraged",,,,,,,,,
53,"enthusiastic",0,0,0,0,0,0,1,0,0
53,"euphoric",0,0,0,0,1,0,0,0,0
53,"fast",0,0,0,0,0,0,1,0,0
53,"friendly",0,1,0,0,0,0,0,0,0
53,"funny",0,0,0,0,0,0,0,0,1
53,"glorious",0,0,0,0,1,0,0,0,0
53,"happy",0,1,0,0,0,0,0,0,0
53,"inspired",0,1,0,0,0,0,0,0,0
53,"interested",0,0,0,1,0,0,0,0,0
53,"light_hearted",0,0,0,0,0,0,0,0,0
53,"liked",0,0,0,0,0,0,0,1,0
53,"moody",0,0,0,0,0,0,0,0,0
53,"peaceful",0,1,0,0,0,0,0,0,0
53,"playful",0,0,0,0,0,0,1,0,0
53,"sad",,,,,,,,,
53,"sentimental",0,1,0,0,0,0,0,0,0
53,"serene",0,0,0,0,0,0,1,0,0
53,"severe",0,0,0,0,0,0,0,0,0
53,"sexual",0,0,0,0,0,0,0,0,1
53,"stimulated",0,0,0,0,0,0,1,0,0
53,"stylish",0,0,0,0,0,0,0,0,1
53,"tragic",,,,,,,,,
53,"tranquil",0,1,0,0,0,0,0,0,0
54,"passionate",0,1,0,1,0,1,0,0,0
54,"tranquil",0,1,1,1,0,1,1,0,0
54,"uplifting",0,1,0,1,0,1,0,1,1
56,"dramatic",1,0,0,1,1,1,1,0,1
56,"intense",1,1,1,1,1,1,1,1,1
57,"adorable",0,0,0,0,0,0,0,0,0
57,"aggressive",0,0,0,0,1,0,0,1,0
57,"amazed",0,0,0,0,0,0,0,1,0
57,"angry",0,0,0,0,1,0,1,1,0
57,"celebratory",0,0,0,0,0,0,0,0,0
57,"dancing",0,0,0,0,1,0,0,1,0
57,"delighted",0,0,0,1,0,0,0,0,0
57,"dramatic",0,1,0,0,0,0,0,0,0
57,"dreamy",0,1,0,1,0,0,0,0,0
57,"easy",0,0,0,0,0,0,1,0,0
57,"energetic",0,0,0,0,1,1,0,1,1
57,"fantastic",0,0,0,0,0,0,0,0,0
57,"friendly",0,0,0,0,0,0,0,0,0
57,"good",0,1,0,0,1,0,0,0,0
57,"graceful",0,0,0,0,0,0,0,0,0
57,"heroic",0,0,0,0,0,0,0,1,0
57,"hot",0,0,0,0,0,0,0,0,0
57,"in_love",0,1,0,0,0,0,0,0,0
57,"joyful",0,0,0,0,0,0,0,0,0
57,"jumpy",0,0,0,0,1,0,0,1,0
57,"liberated",0,0,0,0,0,0,0,0,0
57,"loud",0,0,0,0,1,1,1,1,1
57,"nocturnal",0,0,0,0,0,0,0,0,0
57,"passionate",0,1,0,0,0,0,0,0,0
57,"playful",0,0,1,0,1,0,1,0,0
57,"religious",0,0,0,0,0,0,0,0,0
57,"rhythmical",0,0,0,0,1,1,0,1,0
57,"satisfied",0,0,0,0,0,0,0,0,0
57,"smooth",0,0,1,1,0,0,0,0,0
57,"tragic",0,1,0,0,0,0,0,0,0
57,"uplifting",0,0,0,0,1,0,1,1,0
59,"bored",0,0,1,1,0,0,0,1,0
59,"heroic",0,0,1,1,0,0,0,1,0
59,"liked",0,0,1,0,1,0,0,1,0
59,"stimulated",0,0,1,1,0,0,0,1,0
60,"aggressive",0,0,0,0,0,0,0,0,1
60,"amazed",0,0,0,0,0,0,0,1,0
60,"angry",0,0,0,0,0,0,0,1,0
60,"animated",0,0,0,0,0,0,0,1,0
60,"dancing",0,0,0,0,0,0,0,1,0
60,"deep",0,1,0,0,0,0,0,0,0
60,"delighted",1,0,0,0,0,0,0,0,0
60,"dreamy",0,0,0,0,0,0,0,1,0
60,"driving",0,1,0,0,0,0,0,0,0
60,"encouraged",0,0,0,1,0,0,0,0,0
60,"energetic",0,0,0,0,0,0,0,1,0
60,"enthusiastic",1,0,0,0,0,0,0,0,0
60,"epic",0,1,0,0,0,0,0,0,0
60,"euphoric",0,0,1,0,0,0,0,0,0
60,"excited",0,1,0,0,0,0,0,0,0
60,"fantastic",0,0,0,0,0,0,1,0,0
60,"festive",0,0,0,0,0,0,0,1,0
60,"free",0,0,0,0,1,0,0,0,0
60,"friendly",0,0,0,0,1,0,0,0,0
60,"funny",0,0,0,0,0,0,0,0,1
60,"furious",0,0,0,0,0,0,1,0,0
60,"gentle",0,0,0,1,0,0,0,0,0
60,"glorious",0,0,0,1,0,0,0,0,0
60,"heroic",0,0,1,0,0,0,0,0,0
60,"in_love",0,0,0,0,1,0,0,0,0
60,"intense",0,1,0,0,0,0,0,0,0
60,"interested",0,0,1,0,0,0,0,0,0
60,"joyful",0,0,1,0,0,0,0,0,0
60,"jumpy",0,0,1,0,0,0,0,0,0
60,"light_hearted",0,0,0,0,0,0,0,0,1
60,"loud",0,1,0,0,0,0,0,0,0
60,"melancholic",0,1,0,0,0,0,0,0,0
60,"moody",0,0,0,0,0,0,0,1,0
60,"motivational",0,0,0,0,0,0,0,1,0
60,"nocturnal",0,0,0,0,0,0,0,1,0
60,"passionate",0,0,0,0,1,0,0,0,0
60,"peaceful",0,0,0,0,0,0,0,0,1
60,"playful",0,0,1,0,0,0,0,0,0
60,"pleasant",0,0,0,0,0,0,0,1,0
60,"powerful",0,0,0,0,1,0,0,0,0
60,"reflective",0,0,1,0,0,0,0,0,0
60,"religious",0,0,0,0,1,0,0,0,0
60,"repetitive",0,0,0,0,1,0,0,0,0
60,"retro",0,0,0,0,0,0,0,1,0
60,"rhythmical",0,0,1,0,0,0,0,0,0
60,"romantic",0,0,0,0,0,0,0,1,0
60,"sad",0,0,1,0,0,0,0,0,0
60,"satisfied",0,0,0,0,0,0,0,1,0
60,"serene",0,0,0,0,0,0,0,0,1
60,"severe",0,0,0,0,0,0,0,0,1
60,"sexual",0,0,0,0,0,1,0,0,0
60,"slow",0,1,0,0,0,0,0,0,0
60,"smooth",0,1,0,0,0,0,0,0,0
60,"soft",0,0,1,0,0,0,0,0,0
60,"sorry",0,0,1,0,0,0,0,0,0
60,"spontaneous",0,1,0,0,0,0,0,0,0
60,"strong",0,0,0,0,1,0,0,0,0
60,"successful",0,0,0,0,0,0,0,1,0
60,"tragic",0,0,1,0,0,0,0,0,0
60,"tranquil",0,0,0,0,0,0,0,1,0
61,"amazed",,,,,,,,,
61,"peaceful",1,0,0,0,0,0,0,0,0
61,"sensual",0,0,0,0,0,0,1,0,0
61,"serene",1,0,0,0,1,1,1,1,1
62,"aggressive",0,0,1,0,0,0,0,0,0
62,"bored",0,0,0,0,0,1,0,0,0
62,"cool",0,0,0,0,0,1,0,0,0
62,"dancing",0,0,0,0,0,0,0,1,0
62,"driving",1,1,0,0,0,1,0,0,1
62,"easy",0,1,0,0,0,0,0,0,0
62,"elegant",0,0,0,1,0,0,0,0,1
62,"euphoric",0,0,0,0,0,1,0,0,0
62,"excited",0,0,0,0,0,0,0,0,1
62,"fantastic",0,1,0,0,0,0,0,0,0
62,"festive",0,0,0,0,0,0,1,0,0
62,"fun",0,0,0,0,0,0,1,0,0
62,"good",0,0,0,0,0,0,1,0,0
62,"graceful",0,0,0,0,0,0,0,1,0
62,"happy",0,0,1,0,0,0,0,0,0
62,"hot",0,0,0,0,0,0,0,1,0
62,"in_love",0,0,0,0,1,0,0,0,0
62,"moody",0,0,0,0,0,0,0,0,1
62,"peaceful",0,0,0,0,0,0,0,1,0
62,"positive",0,0,0,0,1,0,0,0,0
62,"retro",0,0,0,0,1,0,0,0,0
62,"romantic",0,0,0,0,1,0,0,0,0
62,"soft",0,0,0,0,1,0,0,0,0
62,"stimulated",0,1,0,0,0,0,0,0,0
62,"strong",0,0,0,0,1,0,0,0,0
63,"adorable",0,0,0,0,0,1,0,0,0
63,"aggressive",0,0,0,0,0,0,0,1,0
63,"amazed",1,0,0,0,0,1,1,0,0
63,"angry",0,0,1,0,0,0,0,1,0
63,"animated",1,0,0,0,0,1,0,0,0
63,"bitchy",0,0,0,0,0,1,0,0,0
63,"bored",0,0,0,0,0,0,0,0,0
63,"celebratory",1,0,0,0,0,1,1,0,0
63,"cool",1,0,1,0,0,0,1,0,0
63,"dancing",1,0,0,0,0,1,1,0,0
63,"deep",0,0,0,0,0,1,0,0,0
63,"delighted",1,0,1,0,0,1,1,1,0
63,"dramatic",1,0,0,0,0,1,1,0,0
63,"dreamy",1,0,1,0,0,0,0,0,0
63,"driving",0,0,0,0,0,0,1,0,0
63,"easy",0,0,0,0,0,1,0,0,0
63,"elegant",0,0,0,0,0,1,1,0,0
63,"emotional",0,1,0,0,0,0,0,0,0
63,"encouraged",0,0,0,0,0,1,0,1,0
63,"energetic",1,0,1,0,0,1,1,0,0
63,"enthusiastic",0,0,0,0,0,1,1,0,0
63,"epic",1,0,0,0,0,1,1,0,0
63,"euphoric",1,0,0,0,0,1,1,0,0
63,"excited",1,0,0,0,0,1,1,0,0
63,"fantastic",1,1,0,0,0,0,1,0,0
63,"fast",1,0,0,0,0,1,1,0,0
63,"festive",1,0,0,0,0,0,1,0,0
63,"free",1,0,0,0,0,1,1,0,0
63,"friendly",1,0,0,0,0,1,1,0,0
63,"fun",0,1,0,0,0,0,0,1,0
63,"funny",1,0,0,0,0,1,1,0,0
63,"furious",0,0,0,0,0,0,0,1,0
63,"gentle",0,1,0,0,0,0,0,0,0
63,"glorious",1,0,0,0,0,1,1,0,0
63,"good",1,0,0,0,0,1,1,0,0
63,"graceful",1,0,0,0,0,1,1,0,0
63,"happy",1,0,0,0,0,1,1,0,0
63,"heroic",1,0,0,0,0,0,1,1,0
63,"hot",1,0,0,0,0,1,1,0,0
63,"in_love",1,1,0,0,0,1,0,0,0
63,"inspired",0,0,0,0,0,1,1,0,0
63,"intense",1,0,0,0,0,1,1,0,0
63,"interested",1,0,0,0,0,1,1,0,0
63,"joyful",1,1,0,0,1,0,1,0,0
63,"jumpy",0,0,0,0,0,1,1,0,0
63,"liberated",0,0,0,0,0,1,1,0,0
63,"light_hearted",0,0,0,0,0,1,0,0,0
63,"liked",1,0,0,0,0,1,1,0,0
63,"loud",0,0,0,0,0,0,1,1,0
63,"melancholic",0,0,0,0,0,0,0,0,0
63,"moody",1,0,0,0,0,0,1,0,0
63,"motivational",1,0,0,0,0,1,1,0,0
63,"nocturnal",0,0,0,0,0,0,0,0,0
63,"passionate",1,0,0,0,0,0,0,0,0
63,"peaceful",0,1,0,0,0,1,0,0,0
63,"playful",0,0,0,0,0,1,1,0,0
63,"pleasant",1,0,0,0,0,1,1,0,0
63,"positive",1,0,0,0,0,1,1,0,0
63,"powerful",1,0,0,0,0,1,1,0,0
63,"pulsating",1,0,0,0,0,1,1,0,0
63,"reflective",0,0,0,0,0,1,0,0,0
63,"relaxed",1,1,1,0,0,0,1,0,0
63,"religious",0,0,0,0,0,0,0,0,0
63,"repetitive",0,0,0,0,0,1,0,0,0
63,"retro",0,1,0,0,0,0,0,1,0
63,"rhythmical",1,0,0,0,0,0,1,1,0
63,"romantic",0,1,0,0,0,1,0,0,0
63,"sad",0,1,0,0,0,0,0,0,0
63,"satisfied",1,0,0,0,0,1,1,0,0
63,"sensual",0,0,0,0,0,1,1,0,0
63,"sentimental",1,0,0,0,0,0,1,0,0
63,"serene",0,1,0,0,0,0,0,1,0
63,"severe",0,1,1,0,0,0,0,0,0
63,"sexual",1,0,0,0,0,1,1,0,0
63,"sexy",1,0,0,0,0,1,1,0,0
63,"slow",0,0,0,0,0,0,0,0,0
63,"smooth",1,0,0,0,0,1,1,0,0
63,"soft",0,1,0,0,0,0,0,0,0
63,"sorry",0,1,0,0,0,0,0,1,0
63,"spiritual",1,0,0,0,0,0,0,0,0
63,"spontaneous",1,0,0,0,0,1,1,0,0
63,"stimulated",0,0,0,0,0,1,1,1,0
63,"strong",1,0,0,0,0,1,1,1,0
63,"stylish",0,0,0,1,0,0,1,1,0
63,"successful",1,0,0,0,0,0,1,0,0
63,"tragic",0,1,0,0,0,0,0,0,0
63,"tranquil",0,0,0,0,0,0,0,0,0
63,"uplifting",0,0,0,0,0,0,0,1,0
65,"celebratory",0,0,0,0,1,1,0,0,0
66,"bitchy",0,1,1,1,1,0,0,0,0
66,"celebratory",0,0,0,1,1,0,0,1,0
66,"cool",0,1,0,1,0,0,0,0,1
66,"delighted",0,1,0,1,0,0,0,0,0
66,"dreamy",0,0,0,1,1,0,1,1,0
66,"elegant",1,1,1,0,0,1,1,0,0
66,"encouraged",1,0,1,0,0,0,0,1,0
66,"euphoric",0,0,1,0,1,1,0,0,0
66,"fantastic",0,0,0,1,1,0,0,1,0
66,"festive",1,0,0,1,0,0,0,1,0
66,"fun",0,0,1,1,0,0,0,1,0
66,"funny",0,0,0,0,0,0,0,0,0
66,"graceful",0,0,0,1,0,0,0,0,0
66,"in_love",0,0,1,0,0,0,1,1,0
66,"inspired",0,1,1,1,0,0,0,0,0
66,"light_hearted",0,1,0,1,0,0,0,1,0
66,"satisfied",1,1,1,0,0,0,0,0,0
66,"sensual",0,0,0,1,1,0,0,1,0
66,"slow",0,1,1,1,0,0,1,0,0
66,"spiritual",0,1,1,0,0,0,0,0,1
66,"uplifting",0,0,0,1,0,0,0,1,0
67,"adorable",0,0,0,0,0,0,1,0,0
67,"aggressive",1,1,0,1,0,0,0,0,0
67,"animated",0,1,1,0,0,0,0,0,0
67,"bored",1,0,0,0,1,1,0,1,0
67,"deep",0,1,1,0,1,0,0,0,0
67,"delighted",0,1,0,1,0,0,0,1,0
67,"dramatic",0,0,0,1,1,0,0,0,0
67,"dreamy",1,1,1,0,0,0,0,0,0
67,"encouraged",0,0,0,0,0,0,0,0,0
67,"euphoric",0,1,1,1,0,1,0,0,0
67,"fantastic",0,1,1,0,1,0,0,0,0
67,"funny",0,1,0,0,1,1,0,0,0
67,"graceful",1,0,0,1,0,0,0,1,0
67,"liberated",1,1,1,0,0,0,0,0,1
67,"loud",0,1,0,1,0,0,1,0,0
67,"playful",0,0,1,1,1,0,0,0,1
67,"pleasant",0,1,1,0,0,0,1,0,1
67,"reflective",1,1,1,0,0,0,0,0,1
67,"relaxed",0,1,1,0,0,0,1,0,1
67,"retro",0,0,0,0,1,0,0,1,1
67,"sensual",1,0,1,0,0,0,1,0,0
67,"serene",0,0,0,0,0,0,0,0,0
67,"severe",1,0,0,0,1,1,1,1,0
67,"sexy",0,1,0,0,1,0,0,1,1
68,"friendly",0,1,1,0,0,1,1,0,0
70,"angry",0,0,0,0,0,0,0,0,0
70,"animated",0,0,0,0,0,1,1,0,0
70,"bitchy",0,1,0,0,0,0,0,0,0
70,"celebratory",1,0,0,0,0,0,1,0,0
70,"deep",0,0,0,0,0,1,0,0,0
70,"elegant",0,0,0,1,0,0,0,0,1
70,"epic",1,0,0,0,0,1,1,0,0
70,"hot",0,0,0,0,0,1,1,0,0
70,"sad",0,1,0,0,0,1,0,0,0
70,"sensual",0,0,0,0,0,0,1,0,0
70,"sentimental",0,1,0,0,1,0,0,0,1
70,"successful",1,0,0,0,0,0,1,0,0
70,"uplifting",1,0,0,0,1,0,1,0,0
71,"positive",0,0,0,0,0,0,1,1,0
72,"good",,,,,,,,,
72,"happy",0,0,0,0,0,1,0,0,0
72,"heroic",0,0,1,0,0,0,0,0,0
72,"light_hearted",0,0,0,0,0,1,0,0,0
72,"moody",0,0,1,0,0,0,0,0,1
72,"sad",0,1,0,0,0,0,0,0,0
72,"sensual",0,0,0,0,0,1,0,0,0
72,"smooth",0,0,0,0,0,0,0,0,1
72,"tranquil",0,0,0,0,0,0,0,0,0
72,"uplifting",0,0,1,0,0,0,0,0,0
73,"amazed",0,0,0,0,0,0,0,0,0
73,"angry",0,0,0,0,0,0,0,1,0
73,"cool",0,0,0,0,0,0,0,0,0
73,"energetic",0,0,0,0,0,0,1,1,0
73,"fun",1,0,0,0,1,0,1,0,1
73,"furious",0,0,0,0,0,0,0,1,0
73,"gentle",0,0,0,0,0,0,0,0,0
73,"good",0,0,0,0,0,0,0,0,0
73,"happy",1,0,0,0,0,0,1,0,1
73,"in_love",0,1,0,0,0,0,0,0,0
73,"inspired",0,1,0,1,0,0,0,0,0
73,"joyful",,,,,,,,,
73,"jumpy",0,0,0,0,1,0,0,0,0
73,"light_hearted",0,0,0,0,0,0,0,0,0
73,"loud",0,0,0,0,1,0,0,0,0
73,"motivational",0,0,0,0,0,0,1,0,0
73,"nocturnal",0,0,0,0,1,1,0,0,0
73,"passionate",0,0,0,0,0,0,0,0,1
73,"peaceful",0,1,0,0,0,1,0,0,0
73,"playful",1,0,0,0,1,0,1,0,0
73,"positive",0,0,0,0,0,0,1,0,0
73,"relaxed",0,1,0,0,0,0,0,0,0
73,"repetitive",0,0,0,0,1,0,0,0,0
73,"serene",0,1,0,0,0,0,0,0,0
73,"successful",0,0,0,0,0,0,1,0,0
73,"tragic",0,1,0,0,0,0,0,0,0
73,"uplifting",0,0,0,0,0,0,0,0,0
74,"pulsating",0,0,0,0,0,0,0,0,0
74,"relaxed",0,0,0,0,0,1,0,0,0
74,"sexual",0,0,1,0,0,0,0,1,0
75,"adorable",1,0,0,0,1,0,0,1,0
75,"angry",1,0,0,0,0,0,1,1,0
75,"animated",0,1,0,1,0,0,1,0,0
75,"dancing",0,0,1,0,1,0,0,0,0
75,"dreamy",1,0,1,0,1,0,0,0,0
75,"driving",1,1,0,0,0,0,1,0,0
75,"easy",0,0,0,1,1,0,0,1,0
75,"emotional",0,0,1,0,0,0,1,0,1
75,"encouraged",0,0,1,1,1,0,0,0,0
75,"energetic",0,0,0,0,0,0,1,1,0
75,"enthusiastic",1,0,0,1,1,0,0,0,0
75,"epic",0,0,0,1,0,0,1,1,0
75,"euphoric",1,0,1,0,1,0,0,0,0
75,"excited",0,0,0,0,0,0,1,1,1
75,"free",1,0,1,0,0,0,0,0,1
75,"friendly",0,1,1,0,0,0,0,0,0
75,"funny",1,0,0,0,1,0,1,0,0
75,"good",1,1,0,0,0,0,0,0,0
75,"happy",0,0,0,1,1,0,0,1,0
75,"heroic",0,1,0,1,0,1,0,0,0
75,"in_love",0,1,0,1,0,0,0,0,0
75,"inspired",1,1,0,0,0,0,0,0,0
75,"interested",0,0,1,0,0,0,1,0,0
75,"joyful",0,0,1,0,0,0,1,0,1
75,"jumpy",0,0,0,1,1,0,0,0,0
75,"liberated",0,0,1,0,1,0,0,0,0
75,"light_hearted",1,0,1,0,0,0,0,0,1
75,"liked",1,0,0,0,0,0,0,1,0
75,"melancholic",1,1,0,0,0,0,1,0,0
75,"motivational",0,0,0,1,1,0,0,1,0
75,"nocturnal",0,0,0,0,0,0,1,1,0
75,"pleasant",1,0,0,0,0,0,1,1,0
75,"positive",1,1,0,0,0,0,0,0,0
75,"powerful",1,0,0,0,0,0,0,1,0
75,"relaxed",1,0,1,0,0,0,0,0,0
75,"religious",1,0,0,0,0,0,0,1,0
75,"repetitive",0,1,0,0,0,0,1,0,1
75,"retro",0,0,0,1,1,0,0,0,0
75,"rhythmical",1,1,0,0,0,0,0,0,0
75,"romantic",0,0,0,1,0,0,1,1,0
75,"sensual",1,0,0,0,0,0,0,1,0
75,"sentimental",0,0,0,0,1,0,1,0,0
75,"serene",0,1,0,1,0,0,0,0,1
75,"severe",0,1,0,1,0,0,1,0,0
75,"sexual",1,0,0,1,0,0,0,0,1
75,"slow",0,0,0,1,0,0,1,0,1
75,"sorry",0,0,0,0,1,0,1,1,0
75,"spontaneous",0,1,0,1,0,0,1,0,0
75,"strong",0,1,0,1,0,0,0,0,1
75,"stylish",1,1,0,0,0,0,1,0,0
75,"successful",0,0,1,0,0,0,1,0,0
75,"tranquil",1,1,0,0,0,0,1,0,0
76,"aggressive",0,0,1,1,0,0,0,0,0
76,"angry",0,1,0,0,0,0,0,0,0
76,"bitchy",0,0,1,0,0,0,0,0,0
76,"bored",1,0,0,0,0,0,0,0,0
76,"cool",1,1,1,0,0,0,0,0,0
76,"driving",0,1,1,0,0,0,0,1,0
76,"easy",0,0,1,0,0,0,0,0,0
76,"elegant",0,0,1,1,0,0,0,0,0
76,"epic",0,0,0,0,1,0,0,0,0
76,"fantastic",1,1,1,1,1,1,1,1,1
76,"friendly",0,0,1,0,0,0,0,1,0
76,"furious",0,1,0,0,0,0,0,0,0
76,"glorious",0,0,0,0,0,0,0,1,0
76,"heroic",0,1,1,0,0,0,0,1,0
76,"intense",0,0,1,0,0,0,0,0,0
76,"joyful",0,1,1,0,0,0,0,1,0
76,"liberated",0,0,1,1,0,0,0,1,0
76,"liked",0,0,1,0,0,0,0,0,0
76,"melancholic",0,0,0,0,0,0,0,1,0
76,"moody",0,0,1,0,0,0,0,1,0
76,"powerful",0,0,1,0,0,0,0,0,0
76,"reflective",0,1,1,1,0,0,0,1,0
76,"repetitive",0,0,1,0,0,0,0,0,0
76,"rhythmical",1,0,0,1,0,0,0,0,0
76,"sad",0,0,1,1,0,0,0,0,0
76,"sexual",0,0,0,0,0,1,1,0,1
76,"soft",0,0,0,0,0,0,0,1,0
76,"spiritual",0,0,1,0,0,0,0,0,1
76,"spontaneous",0,1,0,0,0,0,0,1,0
76,"strong",0,0,0,0,0,0,1,0,0
76,"successful",0,0,1,0,0,0,0,1,0
76,"tragic",,,,,,,,,
76,"tranquil",0,0,0,0,0,0,0,1,0
76,"uplifting",0,0,0,0,1,0,0,0,0
77,"dancing",0,0,0,0,0,0,0,1,0
77,"energetic",0,0,0,0,1,0,0,1,0
77,"fantastic",0,0,1,0,0,0,0,0,0
77,"heroic",0,0,1,0,0,0,0,0,0
77,"liberated",0,0,0,1,0,0,0,0,0
77,"pleasant",0,0,0,1,0,0,0,0,0
77,"sexual",0,0,0,0,0,0,0,1,0
77,"slow",0,0,0,1,0,0,0,0,0
78,"energetic",1,0,0,0,0,0,1,1,1
78,"moody",1,1,1,1,0,0,1,1,1
78,"sexual",0,1,0,0,0,0,0,1,0
79,"romantic",0,1,0,0,1,1,0,0,1
81,"euphoric",0,0,0,0,1,0,0,0,1
81,"hot",0,1,0,0,0,0,0,0,0
82,"glorious",0,1,0,1,1,0,1,1,1
82,"relaxed",0,1,0,1,0,0,1,1,0
83,"amazed",0,0,1,0,0,0,0,1,0
83,"dancing",1,0,1,0,1,1,1,1,1
83,"deep",0,0,0,1,0,1,0,0,0
83,"elegant",0,1,0,1,0,1,0,0,1
83,"epic",0,0,0,1,1,1,1,0,0
83,"excited",0,0,1,0,0,0,1,0,0
83,"fantastic",0,1,0,0,1,0,0,1,0
83,"fast",0,0,1,0,0,0,1,0,0
83,"fun",1,0,1,0,0,0,1,1,0
83,"heroic",1,0,0,1,0,0,0,0,0
83,"in_love",1,1,1,1,1,1,1,1,1
83,"interested",0,0,1,0,1,0,1,1,0
83,"light_hearted",1,0,0,0,1,0,0,0,0
83,"peaceful",1,1,0,0,0,1,0,0,0
83,"pulsating",0,0,1,0,0,0,1,0,0
83,"religious",0,1,0,1,0,0,0,0,0
83,"romantic",1,1,0,1,1,1,1,0,1
83,"satisfied",1,1,1,1,0,1,1,1,1
83,"serene",0,1,0,1,0,0,0,0,1
83,"severe",0,0,0,0,0,0,0,0,0
83,"sexual",0,1,0,0,0,1,0,0,1
83,"sexy",1,0,1,0,0,0,1,1,0
83,"soft",0,1,0,1,0,0,0,0,0
83,"strong",1,0,1,0,1,0,0,0,0
83,"stylish",0,1,0,1,0,0,0,1,1
83,"uplifting",1,0,0,1,1,0,0,0,0
84,"liked",0,0,0,0,0,0,0,1,0
85,"adorable",0,0,0,1,0,0,0,0,0
85,"animated",0,0,0,0,1,0,0,0,0
85,"bored",0,0,1,0,0,0,0,0,0
85,"cool",0,0,0,0,0,0,0,1,0
85,"dancing",0,0,0,0,0,0,0,0,1
85,"dramatic",0,1,0,0,0,0,0,0,0
85,"elegant",0,0,1,0,0,0,0,0,0
85,"enthusiastic",0,1,0,0,0,0,0,0,0
85,"epic",0,1,0,0,0,0,0,0,0
85,"festive",0,0,0,0,1,0,0,0,0
85,"friendly",0,0,1,0,0,0,0,0,0
85,"funny",0,0,0,1,0,0,0,0,0
85,"happy",0,1,0,0,0,0,0,0,0
85,"heroic",0,1,0,0,0,0,0,0,0
85,"in_love",0,0,0,0,0,0,0,1,0
85,"intense",0,0,0,1,0,0,0,0,0
85,"joyful",0,1,0,0,0,0,0,0,0
85,"melancholic",0,0,0,0,0,0,0,0,1
85,"moody",0,1,0,0,0,0,0,0,0
85,"playful",0,0,1,0,0,0,0,0,0
85,"rhythmical",0,1,0,0,0,0,0,0,0
85,"romantic",0,0,0,0,0,0,0,0,1
85,"sexy",0,0,1,0,0,0,0,0,0
85,"slow",0,1,0,0,0,0,0,0,0
85,"smooth",0,1,0,0,0,0,0,0,0
85,"spontaneous",0,0,0,0,0,0,0,0,1
85,"stimulated",0,0,0,0,0,1,0,0,0
85,"successful",0,0,0,0,0,0,0,0,1
85,"tranquil",0,0,1,0,0,0,0,0,0
87,"delighted",0,1,0,0,0,0,0,0,0
87,"dramatic",0,0,0,0,1,0,0,0,0
87,"easy",0,0,0,0,0,0,0,0,1
87,"encouraged",0,1,0,0,0,0,0,0,0
87,"energetic",0,0,1,0,0,0,0,0,0
87,"euphoric",0,0,1,0,0,0,0,0,0
87,"fantastic",0,0,1,0,0,0,0,0,0
87,"furious",0,0,1,0,0,0,0,0,0
87,"graceful",0,1,0,0,0,0,0,0,0
87,"hot",0,0,0,0,0,0,1,0,0
87,"inspired",0,1,0,0,0,0,0,0,0
